stock,start_date,stage
VKTX,2018-07-06,3.0
VKTX,2020-11-13,2.0
VKTX,2018-09-21,3.0
VKTX,2021-03-12,2.0
VKTX,2020-10-30,2.0
VKTX,2016-11-11,4.0
VKTX,2018-07-27,3.0
VKTX,2020-02-14,4.0
LPRO,2020-01-17,4.0
LPRO,2020-01-03,4.0
LPRO,2019-07-26,3.0
LPRO,2021-10-01,4.0
LPRO,2020-04-03,4.0
LPRO,2019-09-27,4.0
LPRO,2019-06-28,3.0
LPRO,2021-01-29,4.0
LPRO,2020-05-22,4.0
LPRO,2019-03-15,3.0
LPRO,2019-08-09,4.0
LPRO,2019-02-01,2.0
LPRO,2021-08-13,4.0
LPRO,2019-05-31,3.0
LPRO,2019-10-04,4.0
LPRO,2020-07-17,4.0
LPRO,2020-02-07,4.0
LPRO,2021-07-02,4.0
LPRO,2020-10-09,4.0
LPRO,2020-06-05,4.0
CHT,2004-12-31,1.0
CHT,2015-04-10,1.0
CHT,2020-12-18,1.0
CHT,2021-01-29,1.0
CHT,2011-05-20,1.0
CHT,2010-05-07,1.0
CHT,2005-11-25,1.0
CHT,2006-01-27,2.0
CHT,2007-06-08,1.0
CHT,2012-11-23,1.0
CHT,2018-06-22,1.0
CHT,2015-06-05,1.0
CHT,2018-08-10,1.0
CHT,2021-04-16,1.0
CHT,2018-06-15,1.0
CHT,2004-12-10,1.0
CHT,2009-03-20,3.0
CHT,2017-09-08,1.0
CHT,2004-05-21,1.0
CHT,2019-10-25,1.0
PINS,2021-07-02,3.0
PINS,2021-03-12,3.0
PINS,2020-04-10,4.0
PINS,2020-03-06,4.0
PINS,2021-04-02,3.0
PINS,2021-02-26,3.0
PINS,2020-10-23,1.0
PINS,2021-07-30,3.0
PINS,2020-12-25,3.0
PINS,2021-09-24,2.0
PINS,2021-08-13,3.0
PINS,2020-12-11,3.0
PINS,2020-07-03,1.0
PINS,2020-10-09,1.0
PINS,2021-07-23,3.0
PINS,2020-07-31,1.0
PINS,2020-01-24,4.0
PINS,2021-01-29,3.0
PINS,2020-08-14,1.0
PINS,2020-05-08,4.0
LMFA,2017-10-06,4.0
LMFA,2017-06-02,4.0
LMFA,2017-03-17,4.0
LMFA,2019-09-20,2.0
LMFA,2017-05-05,4.0
LMFA,2016-11-04,4.0
LMFA,2018-01-05,4.0
LMFA,2020-08-21,4.0
LMFA,2020-11-06,4.0
LMFA,2020-09-25,4.0
LMFA,2020-12-04,1.0
LMFA,2020-12-18,1.0
LMFA,2017-01-20,4.0
LMFA,2017-02-24,4.0
LMFA,2017-06-16,4.0
LMFA,2021-10-22,4.0
LMFA,2019-10-11,3.0
LMFA,2019-05-31,4.0
LMFA,2018-03-16,1.0
LMFA,2018-09-07,4.0
EKSO,2016-12-23,1.0
EKSO,2019-01-18,3.0
EKSO,2020-03-27,4.0
EKSO,2021-08-06,4.0
EKSO,2018-11-30,2.0
EKSO,2019-02-08,4.0
EKSO,2015-09-25,1.0
EKSO,2020-06-05,4.0
EKSO,2018-03-09,4.0
EKSO,2017-06-02,4.0
EKSO,2020-01-03,4.0
EKSO,2014-11-07,4.0
EKSO,2020-01-17,4.0
EKSO,2015-11-06,2.0
EKSO,2018-08-31,1.0
EKSO,2018-02-23,4.0
EKSO,2015-05-08,4.0
EKSO,2016-03-04,2.0
EKSO,2016-08-05,2.0
EKSO,2020-07-31,4.0
ENLC,2017-07-28,4.0
ENLC,2014-05-23,1.0
ENLC,2012-10-26,4.0
ENLC,2010-10-15,3.0
ENLC,2017-09-29,4.0
ENLC,2020-05-15,3.0
ENLC,2007-09-07,2.0
ENLC,2005-07-08,3.0
ENLC,2006-07-28,4.0
ENLC,2019-09-20,2.0
ENLC,2012-06-29,3.0
ENLC,2015-01-30,3.0
ENLC,2011-11-04,2.0
ENLC,2012-05-25,3.0
ENLC,2020-06-19,3.0
ENLC,2021-04-23,1.0
ENLC,2018-07-20,4.0
ENLC,2010-02-05,3.0
ENLC,2006-01-20,3.0
ENLC,2007-01-19,4.0
SHW,1996-09-06,4.0
SHW,1990-07-06,3.0
SHW,1981-06-19,3.0
SHW,2006-02-24,1.0
SHW,2004-11-05,2.0
SHW,1981-06-26,3.0
SHW,2017-01-06,3.0
SHW,2006-01-06,4.0
SHW,2016-07-29,3.0
SHW,1985-03-01,2.0
SHW,1997-10-03,4.0
SHW,1981-11-06,3.0
SHW,2005-09-09,3.0
SHW,2001-08-03,1.0
SHW,1992-03-06,4.0
SHW,1998-11-20,2.0
SHW,2012-04-27,3.0
SHW,1985-09-13,4.0
SHW,2016-06-10,3.0
SHW,1996-10-11,1.0
TROX,2018-09-28,2.0
TROX,2018-02-16,4.0
TROX,2012-09-07,4.0
TROX,2016-03-11,4.0
TROX,2018-06-15,1.0
TROX,2014-06-13,2.0
TROX,2015-09-04,2.0
TROX,2014-12-26,2.0
TROX,2019-07-19,3.0
TROX,2011-10-21,3.0
TROX,2019-01-04,2.0
TROX,2015-01-16,2.0
TROX,2019-10-25,3.0
TROX,2015-05-01,3.0
TROX,2019-02-08,2.0
TROX,2021-05-28,1.0
TROX,2012-09-21,4.0
TROX,2015-12-04,3.0
TROX,2014-02-28,2.0
TROX,2019-05-03,2.0
HXL,2006-11-24,4.0
HXL,2016-03-25,3.0
HXL,2004-09-24,1.0
HXL,2003-02-28,3.0
HXL,2018-02-16,4.0
HXL,1992-10-02,3.0
HXL,1988-02-05,4.0
HXL,2016-08-19,3.0
HXL,1995-06-16,2.0
HXL,1993-12-24,2.0
HXL,1984-12-07,3.0
HXL,2002-05-24,2.0
HXL,1983-07-01,3.0
HXL,1991-04-12,1.0
HXL,2002-09-13,2.0
HXL,2007-07-20,2.0
HXL,1989-05-19,3.0
HXL,2003-12-19,2.0
HXL,2007-02-02,4.0
HXL,2011-12-16,3.0
SBR,2002-05-17,3.0
SBR,2011-11-11,1.0
SBR,2004-11-26,4.0
SBR,2011-09-30,1.0
SBR,1986-03-28,1.0
SBR,2011-08-19,1.0
SBR,1984-03-16,4.0
SBR,1998-08-21,2.0
SBR,2021-01-22,3.0
SBR,1986-02-21,1.0
SBR,2011-10-21,1.0
SBR,2014-10-03,3.0
SBR,2017-06-16,1.0
SBR,1995-03-17,3.0
SBR,2002-10-11,3.0
SBR,1995-06-09,3.0
SBR,1994-07-08,2.0
SBR,2003-02-14,3.0
SBR,2020-01-17,2.0
SBR,1989-05-05,1.0
ACIW,2013-02-22,2.0
ACIW,2003-02-14,2.0
ACIW,2019-08-30,4.0
ACIW,2004-10-22,3.0
ACIW,2012-04-13,3.0
ACIW,2009-05-22,3.0
ACIW,2002-12-13,1.0
ACIW,2020-04-03,4.0
ACIW,2000-12-01,4.0
ACIW,2005-04-15,1.0
ACIW,2012-01-06,3.0
ACIW,2008-11-28,2.0
ACIW,1997-11-14,4.0
ACIW,1996-02-09,3.0
ACIW,2010-08-06,3.0
ACIW,2007-06-15,1.0
ACIW,2008-06-27,3.0
ACIW,2006-09-29,4.0
ACIW,2004-09-24,3.0
ACIW,2012-07-13,3.0
XRX,2006-10-06,4.0
XRX,2013-06-07,4.0
XRX,2000-08-04,4.0
XRX,2020-02-14,4.0
XRX,2019-05-24,3.0
XRX,2015-07-03,1.0
XRX,1994-12-30,3.0
XRX,2018-05-04,4.0
XRX,1992-07-17,3.0
XRX,2019-09-27,4.0
XRX,1986-04-04,4.0
XRX,2003-04-18,4.0
XRX,2010-10-29,1.0
XRX,1977-09-23,3.0
XRX,2005-07-01,1.0
XRX,1995-01-27,3.0
XRX,2004-04-02,1.0
XRX,1980-12-19,1.0
XRX,2003-02-28,3.0
XRX,1972-03-03,4.0
GTY,1976-03-12,2.0
GTY,2002-10-18,3.0
GTY,2004-08-20,3.0
GTY,2011-04-01,3.0
GTY,2021-04-16,3.0
GTY,2014-05-02,3.0
GTY,1974-10-11,2.0
GTY,2015-05-22,3.0
GTY,2004-07-16,3.0
GTY,2019-02-08,1.0
GTY,1990-10-26,1.0
GTY,1992-05-29,4.0
GTY,1992-11-13,1.0
GTY,1990-09-28,4.0
GTY,1999-04-30,2.0
GTY,1977-10-14,3.0
GTY,1979-10-05,1.0
GTY,2018-07-06,1.0
GTY,1987-06-05,2.0
GTY,2021-02-05,3.0
CUBI,2014-06-20,1.0
CUBI,2018-11-16,2.0
CUBI,2020-10-02,4.0
CUBI,2014-12-12,2.0
CUBI,2018-12-21,2.0
CUBI,2013-02-22,2.0
CUBI,2019-02-01,2.0
CUBI,2018-05-04,4.0
CUBI,2017-05-05,1.0
CUBI,2018-05-18,4.0
CUBI,2018-06-08,4.0
CUBI,2021-10-01,2.0
CUBI,2019-05-31,2.0
CUBI,2013-03-08,2.0
CUBI,2019-05-24,2.0
CUBI,2018-09-28,2.0
CUBI,2021-04-30,2.0
CUBI,2016-08-19,4.0
CUBI,2015-05-22,4.0
CUBI,2013-08-30,3.0
CBT,2005-06-03,3.0
CBT,2019-08-23,3.0
CBT,2000-02-04,3.0
CBT,2000-12-29,4.0
CBT,1993-11-12,3.0
CBT,2014-08-29,3.0
CBT,2011-07-08,1.0
CBT,2012-11-23,4.0
CBT,1996-11-15,4.0
CBT,1991-08-30,2.0
CBT,2009-08-07,4.0
CBT,1996-06-07,4.0
CBT,2019-10-11,3.0
CBT,2002-10-11,3.0
CBT,2011-07-01,1.0
CBT,2004-07-23,1.0
CBT,2021-05-21,3.0
CBT,2004-05-14,1.0
CBT,1998-09-04,4.0
CBT,1982-03-12,1.0
EXK,2012-12-28,4.0
EXK,2017-04-21,4.0
EXK,2009-05-01,3.0
EXK,2008-11-14,2.0
EXK,2007-12-21,2.0
EXK,2020-06-12,1.0
EXK,2011-08-26,4.0
EXK,2011-03-18,4.0
EXK,2013-04-05,4.0
EXK,2018-04-06,1.0
EXK,2009-12-18,3.0
EXK,2007-04-27,2.0
EXK,2012-09-28,4.0
EXK,2010-06-04,4.0
EXK,2017-03-10,4.0
EXK,2012-03-02,4.0
EXK,2014-05-09,2.0
EXK,2011-05-20,4.0
EXK,2016-07-08,4.0
EXK,2021-03-12,3.0
RGP,2011-05-13,1.0
RGP,2013-11-15,4.0
RGP,2009-05-22,4.0
RGP,2012-06-15,1.0
RGP,2007-01-12,4.0
RGP,2004-04-09,3.0
RGP,2019-12-27,3.0
RGP,2008-08-15,1.0
RGP,2004-08-13,1.0
RGP,2019-07-05,3.0
RGP,2017-01-06,1.0
RGP,2010-04-30,3.0
RGP,2021-03-05,4.0
RGP,2010-12-31,1.0
RGP,2011-05-06,1.0
RGP,2013-06-14,3.0
RGP,2010-09-17,3.0
RGP,2008-11-28,2.0
RGP,2010-09-10,3.0
RGP,2015-01-02,3.0
DGX,2018-04-20,2.0
DGX,2010-07-16,1.0
DGX,2005-02-18,1.0
DGX,2010-07-02,1.0
DGX,2005-09-30,1.0
DGX,2010-12-24,1.0
DGX,2020-12-11,1.0
DGX,2012-11-16,1.0
DGX,2014-11-21,3.0
DGX,2018-02-02,4.0
DGX,2006-07-07,1.0
DGX,2014-10-31,3.0
DGX,2020-10-16,1.0
DGX,2020-01-31,4.0
DGX,2000-07-07,4.0
DGX,1998-07-03,2.0
DGX,2005-05-20,1.0
DGX,2013-08-30,4.0
DGX,2003-04-11,3.0
DGX,2000-03-24,2.0
RBCAA,2020-06-26,1.0
RBCAA,2016-02-12,3.0
RBCAA,2008-09-19,3.0
RBCAA,2012-06-01,1.0
RBCAA,2013-09-13,1.0
RBCAA,2008-01-25,4.0
RBCAA,2011-05-06,1.0
RBCAA,2021-08-27,1.0
RBCAA,2017-11-17,1.0
RBCAA,2012-06-29,1.0
RBCAA,2017-07-07,1.0
RBCAA,2014-09-26,2.0
RBCAA,2016-04-01,3.0
RBCAA,2008-06-06,3.0
RBCAA,2002-05-03,3.0
RBCAA,2001-06-29,2.0
RBCAA,2007-06-29,3.0
RBCAA,2011-07-08,2.0
RBCAA,2005-11-18,1.0
RBCAA,2007-09-14,4.0
NTIC,1996-06-07,4.0
NTIC,2007-07-20,3.0
NTIC,2003-06-20,1.0
NTIC,1996-10-11,4.0
NTIC,1996-02-16,4.0
NTIC,2015-07-31,3.0
NTIC,1997-03-21,1.0
NTIC,2020-07-24,1.0
NTIC,2007-09-14,3.0
NTIC,2012-08-10,3.0
NTIC,2012-02-10,2.0
NTIC,2016-12-16,4.0
NTIC,2014-03-21,1.0
NTIC,2011-05-27,1.0
NTIC,2013-06-21,4.0
NTIC,2014-01-31,1.0
NTIC,2004-12-03,4.0
NTIC,2017-04-14,4.0
NTIC,2017-10-27,1.0
NTIC,2007-10-26,2.0
ZKIN,2018-12-14,2.0
ZKIN,2021-07-23,4.0
ZKIN,2021-09-24,2.0
ZKIN,2020-01-17,4.0
ZKIN,2018-12-07,2.0
ZKIN,2020-09-18,4.0
ZKIN,2019-08-30,4.0
ZKIN,2018-11-09,2.0
ZKIN,2021-09-10,1.0
ZKIN,2018-08-17,2.0
ZKIN,2021-06-11,4.0
ZKIN,2021-01-29,4.0
ZKIN,2019-11-22,4.0
ZKIN,2019-04-05,4.0
ZKIN,2021-10-22,2.0
ZKIN,2021-01-08,4.0
ZKIN,2020-02-14,4.0
ZKIN,2021-07-30,4.0
ZKIN,2020-06-05,4.0
ZKIN,2018-09-07,2.0
PULM,2016-05-06,4.0
PULM,2019-10-18,4.0
PULM,2016-02-19,4.0
PULM,2018-09-14,1.0
PULM,2019-05-10,4.0
PULM,2015-03-06,3.0
PULM,2017-11-17,2.0
PULM,2020-09-04,4.0
PULM,2015-10-09,4.0
PULM,2016-09-30,4.0
PULM,2018-11-16,1.0
PULM,2016-07-08,4.0
PULM,2015-12-18,4.0
PULM,2017-12-22,2.0
PULM,2019-06-14,4.0
PULM,2015-03-20,4.0
PULM,2016-10-07,4.0
PULM,2016-11-25,4.0
PULM,2015-09-18,4.0
PULM,2015-07-03,4.0
TG,2010-05-07,4.0
TG,2018-01-26,4.0
TG,2000-09-29,4.0
TG,2010-07-09,4.0
TG,2004-10-15,2.0
TG,2016-03-11,1.0
TG,2011-04-08,3.0
TG,2009-10-09,2.0
TG,1998-02-06,2.0
TG,2003-09-19,4.0
TG,2013-11-29,4.0
TG,2001-12-14,1.0
TG,2004-10-01,2.0
TG,2014-11-14,2.0
TG,2018-04-27,4.0
TG,2004-11-26,2.0
TG,2001-08-31,1.0
TG,1992-05-29,1.0
TG,1999-02-19,1.0
TG,2021-03-12,4.0
AIU,2021-03-12,1.0
AIU,2019-01-25,4.0
AIU,2019-03-15,4.0
AIU,2021-03-05,1.0
AIU,2019-10-18,4.0
AIU,2020-12-25,4.0
AIU,2020-03-27,4.0
AIU,2020-04-17,4.0
AIU,2020-10-02,4.0
AIU,2019-04-05,4.0
AIU,2020-07-24,4.0
AIU,2019-08-02,4.0
AIU,2019-02-22,4.0
AIU,2020-09-25,4.0
AIU,2020-12-18,4.0
AIU,2021-07-16,1.0
AIU,2020-07-17,4.0
AIU,2021-04-23,1.0
AIU,2021-02-12,1.0
AIU,2021-09-24,1.0
ARLO,2021-05-07,2.0
ARLO,2020-02-28,3.0
ARLO,2020-10-30,4.0
ARLO,2020-07-31,4.0
ARLO,2019-12-20,2.0
ARLO,2020-03-20,4.0
ARLO,2020-07-10,4.0
ARLO,2019-05-24,3.0
ARLO,2020-09-11,4.0
ARLO,2020-04-10,4.0
ARLO,2021-10-15,3.0
ARLO,2021-05-28,2.0
ARLO,2021-01-29,2.0
ARLO,2021-01-22,1.0
ARLO,2019-10-25,2.0
ARLO,2020-03-06,3.0
ARLO,2020-09-18,4.0
ARLO,2019-05-03,3.0
ARLO,2020-11-13,4.0
ARLO,2021-02-05,2.0
HUBB,1996-11-01,4.0
HUBB,1978-09-22,1.0
HUBB,2012-11-16,1.0
HUBB,2004-07-30,3.0
HUBB,1981-09-04,1.0
HUBB,1998-04-24,1.0
HUBB,1975-01-31,1.0
HUBB,2016-10-28,4.0
HUBB,2007-07-20,2.0
HUBB,1974-08-16,1.0
HUBB,2007-02-02,4.0
HUBB,1980-10-10,1.0
HUBB,1998-01-30,4.0
HUBB,2013-05-03,1.0
HUBB,2005-09-09,3.0
HUBB,2016-09-09,4.0
HUBB,1987-11-27,1.0
HUBB,2007-08-17,2.0
HUBB,1987-04-17,1.0
HUBB,2007-10-26,2.0
LEN,1987-04-17,1.0
LEN,1985-09-27,4.0
LEN,2010-08-13,2.0
LEN,2000-07-21,3.0
LEN,1997-01-10,4.0
LEN,1994-11-11,1.0
LEN,1995-08-11,2.0
LEN,1997-02-07,1.0
LEN,1992-02-28,4.0
LEN,2010-10-15,2.0
LEN,2020-12-25,2.0
LEN,2004-09-24,1.0
LEN,1999-12-24,2.0
LEN,2019-07-26,3.0
LEN,2019-02-22,2.0
LEN,2005-12-16,4.0
LEN,2004-09-17,1.0
LEN,2002-01-25,2.0
LEN,2015-06-19,1.0
LEN,1983-12-02,1.0
OFLX,2017-11-03,2.0
OFLX,2007-10-05,1.0
OFLX,2018-05-11,2.0
OFLX,2006-09-01,2.0
OFLX,2012-03-02,3.0
OFLX,2006-11-24,3.0
OFLX,2020-12-25,1.0
OFLX,2014-08-22,1.0
OFLX,2013-09-13,2.0
OFLX,2018-06-08,2.0
OFLX,2010-10-08,1.0
OFLX,2008-07-11,1.0
OFLX,2009-09-25,1.0
OFLX,2010-03-26,4.0
OFLX,2017-07-28,2.0
OFLX,2009-10-23,1.0
OFLX,2016-10-07,4.0
OFLX,2008-08-22,2.0
OFLX,2021-05-14,1.0
OFLX,2009-05-08,4.0
CRBP,2020-07-24,4.0
CRBP,2017-06-23,4.0
CRBP,2021-08-27,4.0
CRBP,2018-05-25,2.0
CRBP,2020-02-21,4.0
CRBP,2019-07-26,4.0
CRBP,2015-12-18,1.0
CRBP,2020-04-10,4.0
CRBP,2020-05-22,4.0
CRBP,2021-06-25,3.0
CRBP,2018-06-08,3.0
CRBP,2021-05-07,2.0
CRBP,2019-07-19,4.0
CRBP,2019-03-29,1.0
CRBP,2017-05-12,3.0
CRBP,2015-09-04,1.0
CRBP,2016-04-01,4.0
CRBP,2020-09-04,4.0
CRBP,2020-07-10,4.0
CRBP,2017-03-17,3.0
RNST,1993-12-24,1.0
RNST,2020-09-11,1.0
RNST,2011-07-15,3.0
RNST,2012-08-31,3.0
RNST,2019-02-08,2.0
RNST,2020-06-12,1.0
RNST,1996-07-12,3.0
RNST,1998-02-06,4.0
RNST,2021-08-13,4.0
RNST,2007-01-12,4.0
RNST,2009-05-29,4.0
RNST,2008-12-19,1.0
RNST,2021-04-30,4.0
RNST,2020-10-02,2.0
RNST,1998-09-18,4.0
RNST,2019-01-18,2.0
RNST,1995-04-07,3.0
RNST,1994-04-22,3.0
RNST,2009-01-23,1.0
RNST,1996-05-10,3.0
CROX,2010-06-18,1.0
CROX,2020-08-07,1.0
CROX,2018-02-16,4.0
CROX,2013-12-20,4.0
CROX,2021-07-02,4.0
CROX,2018-12-21,2.0
CROX,2017-11-17,2.0
CROX,2013-08-16,4.0
CROX,2015-01-23,4.0
CROX,2017-09-01,2.0
CROX,2007-09-07,2.0
CROX,2010-10-08,4.0
CROX,2011-11-25,1.0
CROX,2010-03-26,4.0
CROX,2021-07-09,4.0
CROX,2008-10-17,2.0
CROX,2011-12-02,1.0
CROX,2015-09-25,2.0
CROX,2008-04-04,2.0
CROX,2016-02-19,2.0
AME,1999-06-18,3.0
AME,2013-09-13,3.0
AME,1994-08-12,3.0
AME,2015-08-28,3.0
AME,2021-10-01,3.0
AME,2012-12-28,3.0
AME,2014-04-11,4.0
AME,1990-03-16,2.0
AME,2004-04-16,3.0
AME,1997-02-21,1.0
AME,2003-12-26,3.0
AME,2000-01-14,2.0
AME,2001-01-05,1.0
AME,1990-09-14,3.0
AME,2019-08-09,3.0
AME,2002-08-09,3.0
AME,1998-04-03,1.0
AME,2002-05-10,2.0
AME,2008-02-29,1.0
AME,2005-04-01,1.0
GENC,2009-04-17,3.0
GENC,2012-11-02,1.0
GENC,2004-05-21,1.0
GENC,2004-05-14,1.0
GENC,2014-04-18,2.0
GENC,2018-05-11,1.0
GENC,2021-10-22,3.0
GENC,2012-08-17,4.0
GENC,2013-03-29,1.0
GENC,2013-02-01,1.0
GENC,2012-12-07,1.0
GENC,2005-07-29,1.0
GENC,2005-09-16,1.0
GENC,2014-01-03,2.0
GENC,2012-01-20,2.0
GENC,2012-02-17,3.0
GENC,2021-05-07,2.0
GENC,2007-12-07,3.0
GENC,2021-09-03,3.0
GENC,2020-06-19,1.0
SMCI,2017-05-19,3.0
SMCI,2011-12-23,2.0
SMCI,2017-06-16,3.0
SMCI,2014-02-21,3.0
SMCI,2009-09-25,1.0
SMCI,2012-05-04,2.0
SMCI,2010-06-11,4.0
SMCI,2012-03-30,2.0
SMCI,2009-08-21,1.0
SMCI,2020-09-04,2.0
SMCI,2010-02-05,3.0
SMCI,2009-08-14,1.0
SMCI,2014-01-24,2.0
SMCI,2018-06-01,3.0
SMCI,2009-07-03,4.0
SMCI,2018-11-30,3.0
SMCI,2012-07-06,2.0
SMCI,2013-04-12,3.0
SMCI,2015-12-04,1.0
SMCI,2018-02-23,1.0
BNR,2021-06-04,4.0
BNR,2021-09-17,4.0
BNR,2021-08-20,4.0
BNR,2021-09-10,4.0
BNR,2021-08-13,4.0
BNR,2021-04-09,3.0
BNR,2021-07-09,4.0
BNR,2021-08-06,4.0
BNR,2021-05-07,4.0
BNR,2021-04-16,3.0
BNR,2021-08-27,4.0
BNR,2021-07-02,4.0
BNR,2021-05-21,4.0
BNR,2021-05-14,4.0
BNR,2021-10-08,4.0
BNR,2021-03-12,3.0
BNR,2021-03-19,3.0
BNR,2021-10-22,4.0
BNR,2021-07-23,4.0
BNR,2021-03-26,3.0
QUAD,2016-06-03,1.0
QUAD,2015-07-03,4.0
QUAD,2019-02-22,3.0
QUAD,2020-05-01,4.0
QUAD,2013-10-04,4.0
QUAD,2016-01-29,3.0
QUAD,2015-07-10,4.0
QUAD,2020-03-20,3.0
QUAD,2011-10-14,3.0
QUAD,2011-10-21,3.0
QUAD,2014-11-14,3.0
QUAD,2012-11-02,1.0
QUAD,2016-11-25,4.0
QUAD,2014-08-08,2.0
QUAD,2019-11-08,1.0
QUAD,2012-03-23,4.0
QUAD,2011-07-22,2.0
QUAD,2014-10-24,2.0
QUAD,2011-10-07,3.0
QUAD,2019-05-10,1.0
USFD,2021-07-09,3.0
USFD,2017-04-21,1.0
USFD,2020-04-17,4.0
USFD,2021-09-17,3.0
USFD,2018-01-05,4.0
USFD,2018-10-12,2.0
USFD,2021-06-11,3.0
USFD,2018-07-20,4.0
USFD,2020-03-06,1.0
USFD,2019-03-22,2.0
USFD,2017-03-03,1.0
USFD,2019-09-13,3.0
USFD,2020-05-08,4.0
USFD,2021-10-01,3.0
USFD,2018-09-21,2.0
USFD,2019-11-22,1.0
USFD,2021-01-29,3.0
USFD,2017-03-10,1.0
USFD,2021-10-08,3.0
USFD,2020-06-19,1.0
WNEB,2009-11-06,1.0
WNEB,2021-06-04,4.0
WNEB,2017-07-21,1.0
WNEB,2007-10-26,1.0
WNEB,2020-01-31,3.0
WNEB,2003-06-06,1.0
WNEB,2008-02-29,1.0
WNEB,2003-03-28,1.0
WNEB,2009-07-24,4.0
WNEB,2015-05-15,3.0
WNEB,2003-08-08,1.0
WNEB,2008-01-25,1.0
WNEB,2004-12-31,3.0
WNEB,2015-11-13,3.0
WNEB,2006-12-15,1.0
WNEB,2008-08-08,1.0
WNEB,2018-05-18,4.0
WNEB,2008-11-07,1.0
WNEB,2010-03-26,1.0
WNEB,2011-07-22,1.0
PCVX,2021-06-04,3.0
PCVX,2021-04-23,2.0
PCVX,2021-03-05,2.0
PCVX,2021-04-09,2.0
PCVX,2021-08-06,3.0
PCVX,2021-10-22,2.0
PCVX,2021-05-28,3.0
PCVX,2021-09-17,3.0
PCVX,2021-04-02,2.0
PCVX,2021-07-09,3.0
PCVX,2021-09-03,3.0
PCVX,2021-04-16,2.0
PCVX,2021-08-13,3.0
PCVX,2021-03-19,2.0
PCVX,2021-03-12,2.0
PCVX,2021-07-16,3.0
PCVX,2021-08-20,3.0
PCVX,2021-05-21,3.0
PCVX,2021-07-30,3.0
PCVX,2021-07-23,3.0
LAB,2017-12-22,4.0
LAB,2018-10-19,2.0
LAB,2021-05-28,2.0
LAB,2012-02-24,3.0
LAB,2012-06-08,4.0
LAB,2021-10-15,1.0
LAB,2013-09-13,4.0
LAB,2014-10-24,4.0
LAB,2020-11-27,2.0
LAB,2019-12-20,4.0
LAB,2018-06-08,2.0
LAB,2017-02-17,2.0
LAB,2012-07-13,4.0
LAB,2013-07-19,4.0
LAB,2011-11-25,2.0
LAB,2019-10-18,4.0
LAB,2016-02-26,3.0
LAB,2012-03-02,3.0
LAB,2013-01-25,2.0
LAB,2014-10-31,1.0
ZBH,2016-01-08,1.0
ZBH,2020-01-03,4.0
ZBH,2007-05-25,1.0
ZBH,2016-09-02,1.0
ZBH,2008-04-25,3.0
ZBH,2004-03-05,1.0
ZBH,2008-02-01,3.0
ZBH,2011-02-25,3.0
ZBH,2003-07-11,1.0
ZBH,2013-09-27,1.0
ZBH,2007-10-26,2.0
ZBH,2013-07-12,4.0
ZBH,2013-09-06,1.0
ZBH,2010-03-19,1.0
ZBH,2006-09-01,4.0
ZBH,2011-09-23,3.0
ZBH,2013-05-10,3.0
ZBH,2020-12-25,1.0
ZBH,2015-01-16,1.0
ZBH,2018-12-14,1.0
GD,1976-07-23,2.0
GD,2003-10-24,3.0
GD,1979-01-19,4.0
GD,1987-06-19,1.0
GD,2007-01-05,4.0
GD,1980-11-14,3.0
GD,2016-05-27,3.0
GD,1971-03-12,4.0
GD,1980-09-19,3.0
GD,2021-10-01,1.0
GD,2018-06-01,1.0
GD,1991-01-04,2.0
GD,1995-02-17,3.0
GD,2003-01-10,3.0
GD,2000-07-28,4.0
GD,2015-12-25,3.0
GD,2020-06-05,3.0
GD,1984-11-30,3.0
GD,2005-11-11,3.0
GD,2001-04-06,1.0
BBVA,1989-12-22,1.0
BBVA,2010-11-12,2.0
BBVA,2020-01-24,4.0
BBVA,2010-06-11,1.0
BBVA,1993-01-15,1.0
BBVA,2016-11-11,4.0
BBVA,2002-06-14,3.0
BBVA,2001-07-20,3.0
BBVA,2013-09-06,4.0
BBVA,1990-09-21,4.0
BBVA,2009-09-18,4.0
BBVA,2011-02-11,3.0
BBVA,2005-05-27,3.0
BBVA,2008-10-03,4.0
BBVA,2015-02-20,2.0
BBVA,2006-06-02,4.0
BBVA,1999-03-19,1.0
BBVA,2001-01-12,4.0
BBVA,2001-11-02,2.0
BBVA,2001-06-29,3.0
THRM,2015-03-27,1.0
THRM,2003-08-29,2.0
THRM,2017-07-07,1.0
THRM,1994-05-20,1.0
THRM,2006-02-24,4.0
THRM,2018-04-06,1.0
THRM,1997-08-08,2.0
THRM,2005-09-02,2.0
THRM,2002-09-20,4.0
THRM,1996-03-22,4.0
THRM,2004-10-29,3.0
THRM,2013-01-04,1.0
THRM,2010-04-16,4.0
THRM,2002-05-24,3.0
THRM,2021-02-05,1.0
THRM,2015-06-26,4.0
THRM,2007-09-07,2.0
THRM,1998-06-26,4.0
THRM,2000-07-14,4.0
THRM,1996-07-05,4.0
MDC,1997-02-28,1.0
MDC,2018-11-23,2.0
MDC,1987-05-29,3.0
MDC,1987-03-06,4.0
MDC,1985-02-08,1.0
MDC,1989-10-20,2.0
MDC,2009-03-20,1.0
MDC,2005-05-13,1.0
MDC,1995-07-14,2.0
MDC,2016-08-12,1.0
MDC,2012-11-16,1.0
MDC,2017-10-06,3.0
MDC,2001-10-26,2.0
MDC,1999-04-30,3.0
MDC,2021-08-06,3.0
MDC,2017-04-28,1.0
MDC,2007-11-23,1.0
MDC,2021-04-16,2.0
MDC,1984-01-20,2.0
MDC,2009-09-11,4.0
